Metadata_plate_map_name,Metadata_cell_type,Metadata_batch_id,Metadata_Concentration_mgmL,Metadata_Concentration_ugmL,Metadata_Concentration_mM,Metadata_Concentration_uM,Metadata_Volume_uL,Metadata_Volume_nL,Metadata_Solvent,Metadata_Formula_Weight,Metadata_Molecular_Weight,Metadata_control_type,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_CellsIncludingEdges,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Count_NucleiIncludingEdges,Metadata_Object_Count,Metadata_Batch,Metadata_Media,Metadata_OASIS_ID,Metadata_PREFERRED_NAME,Metadata_Compound,Metadata_Treatment,Metadata_reference_index,n_pos_pairs,n_total_pairs,average_precision
BR00147158,U2OS,BRD-A29485665-001-18-9,0.17711,177.11,0.41152,411.52,0.12,120,DMSO,430.37,430.06,,BR00147158,G17,9,2110,2341,2110,2110,2341,2110,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DEX,-1,23,119,0.26675483411642703
BR00147158,U2OS,BRD-U00146219-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147158,G18,9,2185,2437,2185,2185,2437,2185,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DEX,-1,23,119,0.24322859614678008
BR00147158,U2OS,BRD-K92441787-001-10-9,1.2907,1290.7,3.7037,3703.7,0.12,120,DMSO,348.49,348.21,,BR00147158,G19,9,2215,2457,2215,2215,2457,2215,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS742,Bexarotene,Bexarotene,Bexarotene_DEX,-1,23,119,0.6478418124934682
BR00147158,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147158,G20,9,2241,2477,2241,2241,2477,2241,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DEX,-1,11,107,0.17315951174974512
BR00147158,U2OS,BRD-K01826519-003-12-9,1.5759,1575.9,3.7,3700.0,0.12,120,DMSO,425.91,389.21,,BR00147158,G21,9,2191,2425,2191,2191,2425,2191,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1265,,OASIS1265,OASIS1265_DEX,-1,23,119,0.22644685482376478
BR00147158,U2OS,BRD-K46018455-001-31-9,0.049632,49.632,0.13717,137.17,0.12,120,DMSO,361.82,361.11,,BR00147158,G22,9,2066,2303,2066,2066,2303,2066,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DEX,-1,23,119,0.21434934076939283
BR00147158,U2OS,BRD-K01825098-003-05-9,0.016684,16.684,0.045725,45.725,0.12,120,DMSO,364.87,328.18,,BR00147158,G23,9,2225,2452,2225,2225,2452,2225,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS084,,OASIS084,OASIS084_DEX,-1,23,119,0.18482537423407663
BR00147158,U2OS,BRD-A06352418-001-30-9,5.2357,5235.7,11.1,11100.0,0.12,120,DMSO,471.69,471.31,,BR00147158,G24,6,20,21,20,20,21,20,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS822,Terfenadine,Terfenadine,Terfenadine_DEX,-1,23,119,0.6361971370602655
BR00147158,U2OS,BRD-U00145635-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147158,H01,9,2351,2617,2351,2351,2617,2351,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DEX,-1,23,119,0.24787850426986274
BR00147158,U2OS,BRD-K68867920-051-16-9,29.436,29436.0,33.333,33333.0,0.12,120,DMSO,883.09,383.17,,BR00147158,H02,9,2227,2449,2227,2227,2449,2227,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1553,,OASIS1553,OASIS1553_DEX,-1,23,119,0.5222761058448476
BR00147158,U2OS,BRD-U00145681-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147158,H04,9,2178,2411,2178,2178,2411,2178,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DEX,-1,23,119,0.45268841857162717
BR00147158,U2OS,BRD-K01826519-003-12-9,0.006485,6.485,0.015226,15.226,0.12,120,DMSO,425.91,389.21,,BR00147158,H05,9,2313,2586,2313,2313,2586,2313,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1265,,OASIS1265,OASIS1265_DEX,-1,23,119,0.29238499857442746
BR00147158,U2OS,BRD-K22031190-001-27-9,25.02,25020.0,100.0,100000.0,0.12,120,DMSO,250.2,250.04,,BR00147158,H06,9,1832,2014,1832,1832,2014,1832,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DEX,-1,23,119,0.36873895615308283
BR00147158,U2OS,BRD-U00146219-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147158,H07,9,2259,2516,2259,2259,2516,2259,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DEX,-1,23,119,0.24029697995829413
BR00147158,U2OS,BRD-K51544265-001-13-9,5.5724,5572.4,11.111,11111.0,0.12,120,DMSO,501.51,501.17,,BR00147158,H08,9,742,803,742,742,803,742,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DEX,-1,23,119,0.5421136714286697
BR00147158,U2OS,BRD-U00146220-001-01-9,,,3.7037,3703.7,0.12,120,DMSO,,,,BR00147158,H09,9,1243,1374,1243,1243,1374,1243,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DEX,-1,23,119,0.7029851471491775
BR00147158,U2OS,BRD-K00140312-065-01-9,4.3007,4300.7,11.1,11100.0,0.12,120,DMSO,387.45,289.17,,BR00147158,H10,9,2132,2369,2132,2132,2369,2132,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS982,,OASIS982,OASIS982_DEX,-1,23,119,0.19876080440355254
BR00147158,U2OS,BRD-K53857191-001-27-9,13.669,13669.0,33.3,33300.0,0.12,120,DMSO,410.49,410.21,,BR00147158,H11,9,2219,2471,2219,2219,2471,2219,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1459,Risperidone,Risperidone,Risperidone_DEX,-1,23,119,0.3582399677097976
BR00147158,U2OS,BRD-A99888680-001-08-9,0.006494,6.4939,0.015226,15.226,0.12,120,DMSO,426.49,426.21,,BR00147158,H13,9,2200,2447,2200,2200,2447,2200,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DEX,-1,23,119,0.2590660888216105
BR00147158,U2OS,BRD-U00146217-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147158,H14,9,2154,2376,2154,2154,2376,2154,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DEX,-1,23,119,0.5056302774556574
BR00147158,U2OS,BRD-K81473089-001-30-9,0.027197,27.197,0.13717,137.17,0.12,120,DMSO,198.27,198.12,,BR00147158,H15,9,2226,2465,2226,2226,2465,2226,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS082,Tacrine,Tacrine,Tacrine_DEX,-1,23,119,0.16906776298182494
BR00147158,U2OS,BRD-U00146221-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147158,H16,9,1473,1648,1473,1473,1648,1473,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DEX,-1,23,119,0.7006959358567333
BR00147158,U2OS,BRD-K00003619-001-04-9,25.428,25428.0,100.0,100000.0,0.12,120,DMSO,254.28,254.09,,BR00147158,H17,9,2188,2411,2188,2188,2411,2188,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DEX,-1,23,119,0.37881776408043777
BR00147158,U2OS,BRD-K28132190-001-02-0,0.816,816.0,1.7003,1700.3,0.12,120,DMSO,479.93,479.17,,BR00147158,H18,9,2044,2237,2044,2044,2237,2044,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K28132190-001-02-0,BRD-K28132190-001-02-0_DEX,-1,11,107,1.0
BR00147158,U2OS,BRD-A36471396-001-07-9,1.1524,1152.4,3.7,3700.0,0.12,120,DMSO,311.47,311.22,,BR00147158,H19,9,2297,2556,2297,2297,2556,2297,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1187,Biperiden,Biperiden,Biperiden_DEX,-1,23,119,0.22136391094218338
BR00147158,U2OS,BRD-K82795137-001-31-9,0.017508,17.508,0.045725,45.725,0.12,120,DMSO,382.89,382.14,,BR00147158,H20,9,2274,2549,2274,2274,2549,2274,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS302,Loratadine,Loratadine,Loratadine_DEX,-1,23,119,0.1457270028063517
BR00147158,U2OS,BRD-A97701745-001-20-9,0.034064,34.064,0.13717,137.17,0.12,120,DMSO,248.33,248.15,,BR00147158,H21,9,2127,2373,2127,2127,2373,2127,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1433,Pindolol,Pindolol,Pindolol_DEX,-1,23,119,0.23878402483984718
BR00147158,U2OS,BRD-K58550667-001-12-9,0.666,666.0,1.7011,1701.1,0.12,120,DMSO,391.51,391.23,,BR00147158,H22,9,2319,2562,2319,2319,2562,2319,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K58550667-001-12-9,BRD-K58550667-001-12-9_DEX,-1,11,107,0.20918845014110196
BR00147158,U2OS,BRD-U00146218-001-01-9,,,3.7037,3703.7,0.12,120,DMSO,,,,BR00147158,H23,9,2140,2374,2140,2140,2374,2140,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DEX,-1,23,119,0.28597810976914956
BR00147158,U2OS,BRD-A50157456-065-26-9,2.032,2032.0,3.7037,3703.7,0.12,120,DMSO,548.65,225.14,,BR00147158,H24,9,2136,2357,2136,2136,2357,2136,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1283,,OASIS1283,OASIS1283_DEX,-1,23,119,0.23305873529942217
BR00147158,U2OS,BRD-K22031190-001-27-9,8.34,8340.0,33.333,33333.0,0.12,120,DMSO,250.2,250.04,,BR00147158,I01,9,2025,2201,2025,2025,2201,2025,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DEX,-1,23,119,0.2415769715952278
BR00147158,U2OS,BRD-K28307902-001-28-9,0.01263,12.63,0.045725,45.725,0.12,120,DMSO,276.21,276.07,,BR00147158,I02,9,2123,2337,2123,2123,2337,2123,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS014,Flutamide,Flutamide,Flutamide_DEX,-1,23,119,0.21137905035559337
BR00147158,U2OS,BRD-U00146218-001-01-9,,,0.13717,137.17,0.12,120,DMSO,,,,BR00147158,I03,9,2345,2617,2345,2345,2617,2345,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DEX,-1,23,119,0.21590172838061147
BR00147158,U2OS,BRD-K01825106-001-06-9,0.15617,156.17,0.41152,411.52,0.12,120,DMSO,379.5,379.21,,BR00147158,I04,9,1867,2079,1867,1867,2079,1867,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1480,Donepezil,Donepezil,Donepezil_DEX,-1,23,119,0.30395580976639675
BR00147158,U2OS,BRD-K89517477-001-03-9,0.847,847.0,1.6997,1699.7,0.12,120,DMSO,498.32,497.07,,BR00147158,I05,9,2082,2307,2082,2082,2307,2082,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K89517477-001-03-9,BRD-K89517477-001-03-9_DEX,-1,11,107,0.8696293605384514
BR00147158,U2OS,BRD-K00003619-001-04-9,0.31393,313.93,1.2346,1234.6,0.12,120,DMSO,254.28,254.09,,BR00147158,I06,9,1866,2076,1866,1866,2076,1866,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DEX,-1,23,119,0.20817682651453268
BR00147158,U2OS,BRD-K59632282-001-04-9,0.552,552.0,1.7015,1701.5,0.12,120,DMSO,324.42,324.18,,BR00147158,I07,9,2233,2468,2233,2233,2468,2233,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K59632282-001-04-9,BRD-K59632282-001-04-9_DEX,-1,11,107,0.14050361539516776
BR00147158,U2OS,BRD-K81473089-001-30-9,19.827,19827.0,100.0,100000.0,0.12,120,DMSO,198.27,198.12,,BR00147158,I08,9,613,668,613,613,668,613,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS082,Tacrine,Tacrine,Tacrine_DEX,-1,23,119,0.4187345889674495
BR00147158,U2OS,BRD-U00146215-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147158,I09,3,4,4,4,4,4,4,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DEX,-1,22,118,0.22467170482353846
BR00147158,U2OS,BRD-U00146221-001-01-9,,,0.13717,137.17,0.12,120,DMSO,,,,BR00147158,I10,9,1857,2043,1857,1857,2043,1857,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DEX,-1,23,119,0.2048150884840922
BR00147158,U2OS,BRD-K47278471-003-31-9,0.04003,40.03,0.13717,137.17,0.12,120,DMSO,291.82,255.16,,BR00147158,I11,9,2288,2529,2288,2288,2529,2288,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DEX,-1,23,119,0.17022215292162346
BR00147158,U2OS,BRD-K74514084-001-12-9,0.17987,179.87,0.41111,411.11,0.12,120,DMSO,437.52,437.16,,BR00147158,I12,9,2073,2286,2073,2073,2286,2073,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1488,Pazopanib,Pazopanib,Pazopanib_DEX,-1,23,119,0.6541077239642723
BR00147158,U2OS,BRD-K53857191-001-27-9,1.5188,1518.8,3.7,3700.0,0.12,120,DMSO,410.49,410.21,,BR00147158,I13,9,1943,2154,1943,1943,2154,1943,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1459,Risperidone,Risperidone,Risperidone_DEX,-1,23,119,0.20331885940094727
BR00147158,U2OS,BRD-K71879491-001-57-9,1.1127,1112.7,3.7037,3703.7,0.12,120,DMSO,300.44,300.21,,BR00147158,I15,9,1973,2178,1973,1973,2178,1973,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DEX,-1,23,119,0.56400270501008
BR00147158,U2OS,BRD-A29485665-001-18-9,0.53132,531.32,1.2346,1234.6,0.12,120,DMSO,430.37,430.06,,BR00147158,I16,9,2325,2563,2325,2325,2563,2325,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DEX,-1,23,119,0.15660441878079964
BR00147158,U2OS,BRD-K01826519-003-12-9,4.7276,4727.6,11.1,11100.0,0.12,120,DMSO,425.91,389.21,,BR00147158,I18,9,2325,2559,2325,2325,2559,2325,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1265,,OASIS1265,OASIS1265_DEX,-1,23,119,0.38120038928979477
BR00147158,U2OS,BRD-U00146217-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147158,I19,9,2049,2280,2049,2049,2280,2049,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DEX,-1,23,119,0.19515776936370077
BR00147158,U2OS,BRD-U00145675-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147158,I20,9,2125,2341,2125,2125,2341,2125,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DEX,-1,23,119,0.7517945429102376
BR00147158,U2OS,BRD-K73381542-001-27-9,0.007646,7.6455,0.045725,45.725,0.12,120,DMSO,167.21,167.09,,BR00147158,I21,9,1928,2158,1928,1928,2158,1928,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DEX,-1,23,119,0.2116451114434715
BR00147158,U2OS,BRD-K51544265-001-13-9,50.151,50151.0,100.0,100000.0,0.12,120,DMSO,501.51,501.17,,BR00147158,I22,9,340,370,340,340,370,340,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DEX,-1,23,119,0.5813461466663304
BR00147158,U2OS,BRD-K82795137-001-31-9,0.052523,52.523,0.13717,137.17,0.12,120,DMSO,382.89,382.14,,BR00147158,I23,9,1949,2166,1949,1949,2166,1949,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS302,Loratadine,Loratadine,Loratadine_DEX,-1,23,119,0.20921045028368981
BR00147158,U2OS,BRD-U00145635-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147158,I24,9,2410,2668,2410,2410,2668,2410,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DEX,-1,23,119,0.23489547293272986
BR00147158,U2OS,BRD-K01826056-003-03-9,6.8547,6854.7,33.333,33333.0,0.12,120,DMSO,205.64,169.07,,BR00147158,J01,9,2103,2325,2103,2103,2325,2103,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1115,,OASIS1115,OASIS1115_DEX,-1,23,119,0.5412755064290617
BR00147158,U2OS,BRD-U00145681-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147158,J03,9,2375,2642,2375,2375,2642,2375,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DEX,-1,23,119,0.46651525643264236
BR00147158,U2OS,BRD-K46018455-001-31-9,0.016544,16.544,0.045725,45.725,0.12,120,DMSO,361.82,361.11,,BR00147158,J04,9,2113,2366,2113,2113,2366,2113,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DEX,-1,23,119,0.18962653859989687
BR00147158,U2OS,BRD-U00145635-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147158,J05,9,742,826,742,742,826,742,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DEX,-1,23,119,0.23139732457661408
BR00147158,U2OS,BRD-K74514084-001-12-9,14.569,14569.0,33.3,33300.0,0.12,120,DMSO,437.52,437.16,,BR00147158,J06,9,1982,2168,1982,1982,2168,1982,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1488,Pazopanib,Pazopanib,Pazopanib_DEX,-1,23,119,0.758525264102017
BR00147158,U2OS,BRD-A99888680-001-08-9,0.019482,19.482,0.045679,45.679,0.12,120,DMSO,426.49,426.21,,BR00147158,J07,9,1996,2224,1996,1996,2224,1996,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DEX,-1,23,119,0.1858166395144822
BR00147158,U2OS,BRD-U00145680-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147158,J08,9,2359,2637,2359,2359,2637,2359,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DEX,-1,23,119,0.23787904196815982
BR00147158,U2OS,BRD-K71879491-001-57-9,0.013738,13.738,0.045725,45.725,0.12,120,DMSO,300.44,300.21,,BR00147158,J09,9,2005,2224,2005,2005,2224,2005,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DEX,-1,23,119,0.460851797965722
BR00147158,U2OS,BRD-A97104540-004-17-9,0.47441,474.41,1.2346,1234.6,0.12,120,DMSO,384.27,303.15,,BR00147158,J10,9,1526,1713,1526,1526,1713,1526,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DEX,-1,23,119,0.1406276272088451
BR00147158,U2OS,BRD-K01825098-003-05-9,1.3514,1351.4,3.7037,3703.7,0.12,120,DMSO,364.87,328.18,,BR00147158,J11,9,1138,1304,1138,1138,1304,1138,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS084,,OASIS084,OASIS084_DEX,-1,23,119,0.178680395317627
BR00147158,U2OS,BRD-K47557313-001-03-9,0.751,751.0,1.7009,1700.9,0.12,120,DMSO,441.52,441.22,,BR00147158,J12,9,2351,2603,2351,2351,2603,2351,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K47557313-001-03-9,BRD-K47557313-001-03-9_DEX,-1,11,107,0.9303675048355899
BR00147158,U2OS,BRD-U00146218-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147158,J13,9,1689,1862,1689,1689,1862,1689,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DEX,-1,23,119,0.40505925628223594
BR00147158,U2OS,BRD-U00146220-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147158,J14,9,1406,1534,1406,1406,1534,1406,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DEX,-1,23,119,0.8396305369471403
BR00147158,U2OS,BRD-A36471396-001-07-9,3.4573,3457.3,11.1,11100.0,0.12,120,DMSO,311.47,311.22,,BR00147158,J15,9,1727,1869,1727,1727,1869,1727,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1187,Biperiden,Biperiden,Biperiden_DEX,-1,23,119,0.4259612131166257
BR00147158,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147158,J16,9,2363,2635,2363,2363,2635,2363,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DEX,-1,11,107,0.16608308997055798
BR00147158,U2OS,BRD-U00145679-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147158,J17,9,1336,1482,1336,1336,1482,1336,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DEX,-1,23,119,0.6718572910762781
BR00147158,U2OS,BRD-K73381542-001-27-9,0.022937,22.937,0.13717,137.17,0.12,120,DMSO,167.21,167.09,,BR00147158,J18,9,2205,2428,2205,2205,2428,2205,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DEX,-1,23,119,0.24188171432381625
BR00147158,U2OS,BRD-K00003619-001-04-9,0.011627,11.627,0.045725,45.725,0.12,120,DMSO,254.28,254.09,,BR00147158,J19,9,2574,2845,2574,2574,2845,2574,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DEX,-1,23,119,0.28399306766791516
BR00147158,U2OS,BRD-A50157456-065-26-9,54.865,54865.0,100.0,100000.0,0.12,120,DMSO,548.65,225.14,,BR00147158,J20,9,2296,2544,2296,2296,2544,2296,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1283,,OASIS1283,OASIS1283_DEX,-1,23,119,0.30055799173250525
BR00147158,U2OS,BRD-K93461745-003-28-9,14.066,14066.0,33.333,33333.0,0.12,120,DMSO,421.97,385.25,,BR00147158,J21,9,2292,2538,2292,2292,2538,2292,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS797,,OASIS797,OASIS797_DEX,-1,23,119,0.5509175400332809
BR00147158,U2OS,BRD-K68867920-051-16-9,88.309,88309.0,100.0,100000.0,0.12,120,DMSO,883.09,383.17,,BR00147158,J23,8,17,19,17,17,19,17,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1553,,OASIS1553,OASIS1553_DEX,-1,23,119,0.35282815693076924
BR00147158,U2OS,BRD-K00140312-065-01-9,0.15929,159.28,0.41111,411.11,0.12,120,DMSO,387.45,289.17,,BR00147158,J24,9,2067,2286,2067,2067,2286,2067,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS982,,OASIS982,OASIS982_DEX,-1,23,119,0.24883975439952935
BR00147158,U2OS,BRD-K82795137-001-31-9,0.4727,472.7,1.2346,1234.6,0.12,120,DMSO,382.89,382.14,,BR00147158,K01,9,2038,2240,2038,2038,2240,2038,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS302,Loratadine,Loratadine,Loratadine_DEX,-1,23,119,0.4152604460933077
BR00147158,U2OS,BRD-K01826519-003-12-9,0.1751,175.1,0.41111,411.11,0.12,120,DMSO,425.91,389.21,,BR00147158,K02,9,2057,2269,2057,2057,2269,2057,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1265,,OASIS1265,OASIS1265_DEX,-1,23,119,0.1649908330811566
BR00147158,U2OS,BRD-U00146219-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147158,K03,9,1944,2167,1944,1944,2167,1944,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DEX,-1,23,119,0.20311616443249852
BR00147158,U2OS,BRD-K21728777-001-03-9,0.856,856.0,1.6998,1699.8,0.12,120,DMSO,503.58,503.15,,BR00147158,K04,9,1180,1330,1180,1180,1330,1180,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-K21728777-001-03-9,BRD-K21728777-001-03-9_DEX,-1,11,107,0.9536042240587694
BR00147158,U2OS,BRD-U00146217-001-01-9,,,33.3,33300.0,0.12,120,DMSO,,,,BR00147158,K05,9,65,65,65,65,65,65,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DEX,-1,23,119,0.3296838726162179
BR00147158,U2OS,BRD-A06352418-001-30-9,0.19392,193.91,0.41111,411.11,0.12,120,DMSO,471.69,471.31,,BR00147158,K06,9,1918,2124,1918,1918,2124,1918,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS822,Terfenadine,Terfenadine,Terfenadine_DEX,-1,23,119,0.4783063002511732
BR00147158,U2OS,BRD-K53857191-001-27-9,0.16876,168.76,0.41111,411.11,0.12,120,DMSO,410.49,410.21,,BR00147158,K07,9,1939,2147,1939,1939,2147,1939,2025_04_14_OASIS_U2OS_Industry_Batch4,DEX,OASIS1459,Risperidone,Risperidone,Risperidone_DEX,-1,23,119,0.26283709282815354
